V_rest,V_peak,dVdt_max,Amplitude,DPA,APD80,APD50,APD30
-74.63023,28.567156,524.9036,103.19739,99.17,1.95,12.66,13.540000000000001
-73.71265,33.48593,528.9988,107.19858,76.32000000000001,1.99,15.17,15.89
-75.72302,24.908627,520.17957,100.63165,49.63,1.8900000000000001,9.14,9.92
-81.43791,19.982607,513.64667,101.42052,53.65,2.41,8.39,9.39
-75.79357,17.108913,518.12305,92.90248,57.160000000000004,2.68,8.05,8.78
-73.00258,26.494415,524.7256,99.496994,99.17,2.09,11.53,12.31
-85.83773,36.02987,523.62555,121.8676,99.17,8.27,29.92,31.59
-83.312546,23.603664,517.0383,106.916214,99.17,6.640000000000001,17.89,18.92
-72.09647,32.28291,543.22723,104.37938,99.17,4.34,22.71,24.080000000000002
-76.11971,32.978355,528.41943,109.09807,99.17,2.91,19.47,20.36
-78.66604,34.014694,525.854,112.68073,71.46000000000001,3.2600000000000002,19.81,20.73
-75.81417,23.720955,517.48505,99.535126,99.04,2.57,10.3,10.98
-72.82545,32.317467,537.0137,105.142914,99.17,2.66,17.52,18.45
-71.66176,24.228851,526.1379,95.89061,99.16,3.25,12.81,13.56
-79.2027,31.045977,523.761,110.24867,67.19,2.79,16.62,17.62
-85.86705,17.91435,515.52936,103.7814,72.7,4.55,12.27,13.21
-86.47149,29.546144,515.6653,116.01763,99.17,3.7800000000000002,17.89,18.97
-85.64583,26.487844,515.0426,112.133675,99.17,6.0,17.240000000000002,18.3
-77.98407,26.959414,522.06177,104.94348,99.17,5.18,16.31,17.12
-80.357445,28.818638,523.6805,109.17609,44.83,4.28,17.67,18.8
-82.176,28.563793,520.65576,110.73979,99.17,5.98,19.35,20.43
-83.21489,27.497492,520.2469,110.71238,99.17,6.13,20.22,21.240000000000002
-86.65868,16.3323,508.8155,102.99098,99.16,3.37,8.75,9.66
-72.589584,21.100191,521.32697,93.68977,99.16,3.47,10.86,11.53
-85.31591,12.737745,513.0344,98.05366,99.17,4.53,10.31,11.31
-76.86475,26.152996,523.0424,103.017746,99.17,4.43,15.96,16.92
-79.20211,22.960133,515.6567,102.16225,99.17,3.1,11.290000000000001,12.07
-74.20994,24.448797,524.62085,98.65874,66.52,3.02,11.88,12.67
-71.11118,31.902649,538.926,103.01383,57.68,1.53,14.46,15.14
-78.50407,17.572357,518.5276,96.07642,35.73,2.52,8.25,9.24
-80.11738,26.914125,509.60318,107.0315,99.17,1.84,9.14,9.93
-73.47817,15.6063175,504.94025,89.08449,99.16,1.44,4.0200000000000005,4.48
-70.15795,28.110247,531.8921,98.268196,89.87,1.8,11.99,12.64
-85.24157,29.75556,520.1093,114.99713,99.17,6.3100000000000005,22.32,23.44
-78.48648,31.349083,525.9715,109.83556,67.86,2.57,17.41,18.44
-84.475136,20.452255,515.6296,104.92739,95.85000000000001,3.93,12.22,13.18
-77.46069,34.99918,534.9631,112.45987,99.17,5.3500000000000005,26.95,28.43
-84.60807,27.23058,514.6001,111.83865,99.17,4.89,15.6,16.8
-75.089836,24.784897,512.173,99.87473,99.17,2.05,8.46,9.040000000000001
-86.88068,26.810972,509.20572,113.69165,90.33,2.38,10.84,11.75
-84.54618,32.32103,520.7796,116.86721,99.17,7.03,25.09,26.32
-74.950935,24.40666,523.5059,99.3576,90.74,3.43,12.790000000000001,13.49
-83.13616,30.759737,516.10974,113.8959,99.17,3.5100000000000002,17.77,18.81
-71.928314,21.537025,520.3227,93.46534,99.17,3.04,10.290000000000001,10.94
-77.46051,19.171429,517.8633,96.63194,99.17,4.28,11.950000000000001,13.11
-74.21481,27.63178,527.16766,101.846596,99.17,2.93,14.4,15.44
-81.33145,27.87532,519.2661,109.20677,46.5,3.13,14.450000000000001,15.4
-70.044395,25.549637,528.03754,95.59403,99.16,2.5300000000000002,11.41,12.040000000000001
-77.6454,17.540197,517.85645,95.1856,44.83,2.97,9.39,10.14
-77.16889,31.674156,528.56104,108.84305,55.980000000000004,1.8,16.36,17.3
-81.36231,32.007397,515.3102,113.369705,99.17,2.74,16.0,16.830000000000002
-70.89663,32.596928,542.0197,103.49356,99.15,2.34,15.59,16.580000000000002
-87.25571,23.414595,506.04782,110.6703,99.31,2.5,9.47,10.38
-79.228165,31.25454,527.2234,110.482704,99.17,6.32,25.32,26.76
-75.53561,28.189898,527.9399,103.7255,99.13,3.99,17.61,18.64
-72.27319,32.63373,537.4064,104.90692,90.78,2.93,17.92,18.69
-85.254616,10.070695,505.468,95.32531,99.29,2.69,5.9,6.53
-77.084625,25.040966,522.3846,102.125595,53.79,2.73,12.5,13.27
-80.25592,13.34021,503.3699,93.59613,50.25,1.62,4.13,4.65
-73.440926,29.906776,523.27264,103.3477,99.16,1.67,11.09,11.700000000000001
-75.46964,34.225185,535.6879,109.694824,99.12,5.01,23.87,25.03
-76.14109,29.890327,527.73517,106.03142,99.16,4.74,18.96,20.150000000000002
-76.90543,29.176157,523.8869,106.08159,92.26,2.47,15.120000000000001,15.91
-78.3621,23.59542,519.21533,101.95752,99.16,4.14,13.280000000000001,14.11
-75.86424,21.60335,519.4076,97.46759,99.17,4.87,12.72,13.450000000000001
-79.92157,23.248915,520.81665,103.17049,67.7,4.12,15.290000000000001,16.42
-85.07675,31.107635,515.342,116.18439,58.26,1.96,15.76,16.8
-74.48474,24.798986,523.14136,99.28373,99.17,2.88,11.83,12.61
-74.20629,21.011679,520.1736,95.21797,99.16,3.7,11.14,11.9
-70.32771,19.01255,521.0885,89.34026,73.61,1.96,6.82,7.42
-86.12198,20.878832,511.2446,107.00081,97.47,2.87,9.950000000000001,10.92
-77.8506,28.297453,523.8282,106.148056,37.160000000000004,2.58,15.02,15.98
-71.804695,31.780195,543.83374,103.58489,99.17,2.95,21.02,22.16
-76.190895,24.265205,522.51807,100.4561,41.28,2.49,11.72,12.5
-75.02273,33.534286,537.16455,108.557014,99.17,4.5200000000000005,22.35,23.66
-74.22588,28.582838,525.7421,102.80872,77.76,1.83,12.23,12.96
-77.14986,30.721577,524.8088,107.87143,99.16,3.4,17.91,18.82
-74.00183,20.90976,523.37317,94.91159,31.869999999999997,2.59,9.99,10.93
-81.30903,23.140736,517.77814,104.44977,99.17,5.5200000000000005,15.530000000000001,16.64
-74.697464,21.187963,506.32544,95.88543,99.14,1.49,5.11,5.59
-72.481415,30.44712,538.5535,102.928535,99.17,4.08,20.72,22.02
-79.40486,26.391384,520.1119,105.79625,99.17,6.3500000000000005,18.41,19.48
-71.26294,30.052717,534.52734,101.31566,37.78,1.82,12.96,13.620000000000001
-73.02312,27.708632,528.6516,100.73175,57.76,2.3000000000000003,11.72,12.55
-74.96475,23.796473,523.67725,98.76122,87.36,2.65,11.69,12.59
-69.91239,21.657469,516.24585,91.56986,99.16,1.43,5.21,5.69
-74.59121,23.51414,511.32224,98.10535,99.16,1.58,6.8,7.34
-73.59811,19.17465,518.0346,92.77276,31.17,1.92,6.61,7.21
-82.66792,34.37639,525.7183,117.04431,99.17,6.15,25.32,26.740000000000002
-77.098564,21.106905,513.8499,98.20547,64.25,1.95,7.03,7.79
-79.94969,32.85428,526.34894,112.80397,53.24,3.84,20.740000000000002,21.73
-81.26581,17.736181,509.27832,99.00199,89.85,2.18,6.75,7.390000000000001
-74.96515,20.283157,518.37946,95.24831,97.39,2.2600000000000002,8.38,9.11
-71.497375,22.567581,519.4228,94.06496,85.25,1.8800000000000001,7.48,8.05
-79.50855,30.057613,524.5872,109.56616,99.17,5.7700000000000005,21.87,22.84
-77.680435,23.419672,521.6365,101.100105,99.17,4.22,14.370000000000001,15.450000000000001
-82.86598,29.114887,520.55524,111.980865,99.14,5.84,19.0,20.03
-71.68871,19.083252,518.0872,90.771965,97.37,1.9100000000000001,6.74,7.33
-73.177986,22.56719,519.08484,95.74518,99.16,2.37,9.19,9.93
-71.80523,31.956327,538.60034,103.76156,99.17,2.63,17.150000000000002,18.0
-73.87049,31.626879,536.2465,105.49737,51.36,2.5100000000000002,15.9,16.91
-76.600174,25.986866,522.97906,102.587036,45.910000000000004,3.0500000000000003,12.88,13.67
-85.88751,26.065102,514.73895,111.952614,99.15,3.46,14.24,15.4
-78.61209,29.41553,522.37274,108.02762,99.16,2.95,16.330000000000002,17.32
-72.03297,26.894253,526.418,98.927216,99.16,2.11,12.13,12.93
-84.05981,20.727524,512.531,104.78733,99.17,3.72,11.36,12.450000000000001
-73.67614,31.53698,537.1504,105.21312,99.16,3.2,20.85,21.900000000000002
-73.78369,30.556677,531.49414,104.34037,99.17,4.0,19.87,20.73
-79.520096,27.686974,522.8428,107.20707,55.3,4.07,16.17,17.1
-72.32754,31.914125,531.18787,104.24166,99.03,1.36,13.040000000000001,13.71
-72.21234,16.658106,513.5702,88.870445,99.17,2.09,6.140000000000001,6.67
-84.19482,17.154772,514.6898,101.34959,99.16,3.6,10.96,12.23
-75.07821,26.016825,526.6976,101.09503,69.29,2.58,13.39,14.39
-72.681366,27.640297,530.789,100.32166,99.17,4.94,17.21,18.19
-70.43601,33.393757,543.1461,103.82977,99.17,6.0200000000000005,23.54,24.54
-78.008156,29.827436,527.47516,107.835594,99.17,6.21,21.43,22.79
-72.602844,19.048689,518.0318,91.651535,99.17,2.38,8.18,9.09
-81.40033,28.00023,520.7864,109.40056,99.17,5.13,17.5,18.69
-79.212654,27.727272,520.6752,106.939926,99.17,6.140000000000001,18.0,18.87
-75.96983,23.672506,519.5261,99.64234,99.17,3.62,12.66,13.46
-76.41148,34.245213,535.426,110.65669,49.57,3.66,23.68,24.88
-82.47406,13.129622,509.7416,95.60368,87.3,2.4,6.21,6.890000000000001
-68.64823,22.883371,528.4657,91.5316,50.35,2.18,9.3,9.9
-78.97235,23.947031,520.0812,102.91938,86.45,3.89,13.97,14.86
-82.170074,24.867851,512.8045,107.037926,99.03,2.31,10.9,11.77
-86.56035,20.824598,513.2221,107.38495,99.17,6.1000000000000005,14.530000000000001,15.620000000000001
-84.0121,27.774637,508.68332,111.786736,99.17,2.73,12.620000000000001,13.46
-83.06503,27.605896,520.1072,110.67093,46.94,4.14,16.5,17.52
-82.76288,25.21173,518.71484,107.97461,99.17,5.88,16.26,17.44
-75.91645,24.414032,511.60156,100.33048,56.35,1.3900000000000001,6.3500000000000005,7.03
-79.05754,22.667215,516.159,101.724754,99.17,3.33,11.97,12.98
-84.56035,14.493341,507.6649,99.05369,99.16,2.74,7.08,7.86
-74.08905,25.848505,522.53394,99.93755,98.72,2.14,10.75,11.63
-72.95702,27.980791,529.8017,100.93781,99.17,4.24,16.98,17.830000000000002
-75.97847,32.448338,532.46936,108.4268,38.15,2.33,19.59,20.580000000000002
-75.635864,16.409903,514.7095,92.04577,99.17,2.2800000000000002,7.2700000000000005,8.14
-87.07523,29.622595,515.942,116.69783,99.17,5.71,18.38,19.57
-71.35796,22.40162,522.21594,93.75958,99.17,3.0500000000000003,10.32,10.93
-73.6093,27.454983,531.17065,101.064285,44.29,2.33,14.69,15.610000000000001
-78.403625,17.523651,514.54755,95.92728,99.17,3.33,9.48,10.17
-72.80371,25.437973,520.89905,98.241684,99.17,1.68,9.5,10.31
-76.311584,30.292795,525.74414,106.60438,99.17,5.1000000000000005,18.64,19.53
-83.08606,31.512594,524.54675,114.598656,49.01,4.69,20.97,22.41
-73.84378,31.407417,522.03406,105.2512,99.15,1.49,11.06,11.75
-75.89893,28.88167,518.77985,104.7806,99.10000000000001,1.69,10.5,11.25
-83.30981,33.879448,525.53986,117.189255,99.17,5.75,27.04,28.47
-83.44078,30.64054,522.3293,114.08132,88.47,4.72,21.14,22.48
-77.13143,20.12148,507.76923,97.252914,99.17,1.96,6.42,6.98
-81.41848,31.60601,513.3278,113.02449,99.16,1.96,13.98,14.81
-72.77085,28.554178,527.074,101.32503,54.28,1.51,9.44,10.17
-73.19443,33.220528,535.8341,106.414955,35.21,1.86,17.04,17.84
-71.785576,17.268578,516.1759,89.05415,57.67,1.6,5.2,5.86
-85.45498,19.714659,512.59326,105.16964,99.15,3.9,10.67,11.51
-79.426346,20.664595,517.7068,100.09094,99.17,4.21,13.21,14.450000000000001
-78.148125,30.599714,525.7116,108.74784,99.16,3.21,18.42,19.39
-80.52083,21.76633,505.41348,102.287155,99.16,2.0,6.98,7.58
-80.82548,31.922,522.4477,112.74748,72.89,4.45,19.88,20.900000000000002
-73.745026,34.99291,542.1719,108.73793,42.51,2.7,23.18,24.150000000000002
-83.81591,18.366339,509.17215,102.18225,99.17,3.15,8.81,9.72
-84.32718,21.893055,515.9905,106.22023,99.17,6.58,15.72,16.64
-85.72815,11.978933,506.9832,97.707085,72.83,2.5500000000000003,5.97,6.68
-82.727394,31.060015,521.01086,113.78741,99.17,6.51,22.93,24.11
-75.90126,21.370518,519.7071,97.271774,45.17,2.44,9.28,10.07
-83.41645,21.633266,518.4585,105.04971,43.55,3.43,12.88,14.07
-70.44622,17.450928,517.1435,87.89715,87.82000000000001,1.6500000000000001,5.29,5.82
-76.24025,32.910206,527.16125,109.15045,99.17,2.94,18.580000000000002,19.52
-85.32842,23.396828,508.43555,108.72525,52.92,2.27,8.700000000000001,9.540000000000001
-82.63462,25.572962,508.92792,108.20758,99.14,1.9100000000000001,9.31,10.16
-80.79721,29.314236,523.5162,110.11145,99.17,5.95,22.27,23.78
-80.92875,18.025206,512.2555,98.95396,39.15,1.97,6.73,7.640000000000001
-82.01334,21.215324,517.056,103.22867,99.17,6.63,16.59,17.93
-73.898415,26.87294,528.01215,100.771355,59.0,2.65,13.530000000000001,14.36
-71.78382,25.26742,529.56165,97.05124,57.31,2.7800000000000002,12.69,13.47
-73.12131,35.526863,547.04535,108.64817,68.52,2.83,22.81,23.86
-85.24682,14.31589,504.90875,99.562706,99.31,2.97,7.0600000000000005,7.75
-76.77606,24.63753,518.88983,101.41359,39.13,2.25,10.16,10.92
-81.152306,17.935223,517.3274,99.087524,51.43,3.54,10.65,11.67
-86.69941,29.234447,513.9753,115.93385,99.17,4.16,15.76,16.87
-77.96986,24.028215,520.9841,101.99807,49.05,3.14,13.0,13.780000000000001
-84.25229,19.063892,516.7707,103.31618,72.19,4.22,11.94,13.05
-80.406944,32.30468,510.2283,112.711624,99.17,2.24,13.52,14.24
-87.20873,30.832613,518.3904,118.04134,99.17,6.71,21.400000000000002,22.8
-82.97664,28.426567,514.9583,111.403206,99.17,3.29,14.35,15.26
-77.30763,22.920979,519.2345,100.22861,99.17,3.79,12.48,13.33
-84.767456,25.950762,510.0566,110.718216,99.17,2.99,11.790000000000001,12.790000000000001
-69.8728,17.584064,513.43463,87.45686,99.16,1.58,4.64,5.09
-73.86034,20.100578,521.1211,93.960915,99.16,3.33,10.28,11.040000000000001
-76.19028,18.097473,512.30725,94.28775,40.98,1.56,5.39,6.11
-85.058075,25.754646,518.4577,110.81272,99.17,6.91,20.93,22.31
-86.62549,19.07156,508.66272,105.69705,58.55,2.5,7.98,8.85
-85.36869,25.602966,518.505,110.97166,71.79,4.48,16.78,17.91
-78.50276,16.47661,509.32404,94.97937,99.16,2.0300000000000002,6.18,6.9
-69.85689,29.131123,529.7307,98.98801,53.230000000000004,1.3900000000000001,9.540000000000001,10.13
-78.113754,17.211733,514.4978,95.325485,99.17,3.62,9.34,10.03
-80.98199,26.820335,522.05255,107.80232,52.11,3.46,16.15,17.19
-80.85748,29.234404,523.0495,110.09189,99.14,3.98,18.740000000000002,19.66
-74.04934,20.47066,514.0805,94.52,99.13,1.6600000000000001,6.41,7.08
-72.684875,11.444894,504.7604,84.12977,50.96,1.11,2.93,3.46
-73.80979,29.47816,524.6179,103.28795,99.17,2.06,13.97,14.700000000000001
-82.54522,22.209124,514.2441,104.75434,58.27,2.58,9.98,10.96
-74.07954,33.293392,527.371,107.372925,99.15,2.44,15.81,16.54
-79.42911,27.023233,517.4048,106.45234,99.16,3.5700000000000003,14.42,15.25
-73.30145,17.175518,509.57538,90.476974,50.53,1.27,3.89,4.48
-71.2011,25.669245,527.54346,96.870346,99.16,3.1,12.5,13.200000000000001
-87.14197,30.71222,515.0706,117.85419,99.17,5.0,18.48,19.62
-73.60072,23.378786,517.632,96.97951,50.42,1.6600000000000001,7.0,7.68
-85.77869,28.667427,517.34467,114.44611,99.15,5.3100000000000005,18.53,19.61
-80.14506,25.65654,513.9635,105.8016,56.660000000000004,1.93,10.35,11.14
-76.443825,16.671354,511.5574,93.11518,37.37,1.8,5.34,5.91
-80.55588,30.010466,520.39514,110.566345,99.17,3.77,17.900000000000002,18.77
-73.81807,24.421505,525.08545,98.23958,99.17,4.8,16.44,17.3
-71.60979,23.25834,518.1791,94.868126,99.17,1.95,8.34,9.01
-78.805305,25.330143,521.1714,104.13545,99.16,4.3100000000000005,15.0,16.06
-74.61711,18.044874,507.8748,92.66199,99.16,1.67,5.41,5.95
-80.61879,26.817621,518.7578,107.43641,63.7,2.47,12.98,13.950000000000001
-73.108086,20.80362,518.7584,93.911705,72.24,1.96,7.63,8.22
-76.916214,30.659163,523.43506,107.57538,99.16,2.49,16.43,17.240000000000002
-83.43651,18.593235,502.89383,102.02974,99.31,2.32,6.97,7.65
-78.50222,31.003567,528.6795,109.50578,99.16,3.93,20.11,21.34
-82.60908,23.551544,515.8434,106.16062,99.17,4.74,14.52,15.51
-79.54587,31.928053,521.6764,111.47392,99.16,3.42,19.43,20.35
-81.88325,27.08509,513.24084,108.96834,99.17,3.22,14.27,15.08
-72.330025,17.912989,515.5955,90.24301,97.82000000000001,1.59,5.3500000000000005,6.05
-74.12904,30.027601,534.0778,104.15665,99.17,3.56,19.41,20.44
-74.5129,20.382034,513.4054,94.894936,93.44,1.73,6.11,6.74
-77.32683,33.779285,530.3985,111.10611,99.17,5.26,23.69,25.0
-85.728966,29.536587,515.6389,115.26555,99.01,2.7600000000000002,15.13,16.16
-76.23497,29.843159,530.9771,106.078125,47.410000000000004,2.15,15.93,16.98
-87.270226,29.894142,510.27548,117.16437,98.54,2.27,14.0,14.96
-80.56773,25.040604,517.49225,105.60834,99.16,3.6,12.75,13.77
-72.07977,18.854067,524.0018,90.93384,30.36,2.06,7.7700000000000005,8.71
-82.85395,22.767859,510.32086,105.62181,99.13,2.42,8.83,9.64
-74.175446,27.430267,520.3735,101.60571,99.15,1.51,9.99,10.71
-82.01264,17.170631,508.63873,99.18327,99.17,2.22,6.55,7.29
-75.74202,25.71189,523.38403,101.45391,67.58,2.49,12.27,13.21
-79.644684,24.939194,520.8934,104.58388,99.12,4.1,14.620000000000001,15.63
-73.394585,29.168526,524.81354,102.56311,73.08,1.62,11.08,11.75
-83.4211,29.847801,522.91016,113.2689,47.33,3.81,18.740000000000002,19.96
-77.20289,29.700314,523.7097,106.9032,99.16,2.61,15.15,16.13
-71.216125,25.185226,520.26843,96.40135,72.9,1.27,6.59,7.21
-84.920876,22.696377,503.7735,107.61725,99.3,2.33,7.75,8.47
-78.494064,23.716892,519.28577,102.21095,99.16,3.54,12.58,13.620000000000001
-75.528625,30.87035,527.6678,106.39897,99.17,2.91,17.740000000000002,18.64
-71.87313,30.056879,533.3605,101.93001,99.16,2.07,14.44,15.290000000000001
-84.517715,13.308784,510.10696,97.8265,99.17,2.99,7.46,8.23
-88.16755,31.063515,514.9473,119.231064,99.17,3.6,18.07,19.25
-75.928375,26.334435,522.125,102.26281,99.15,2.61,13.27,14.05
-74.184654,17.782452,507.27396,91.9671,99.16,1.33,4.16,4.73
-73.068695,20.274822,507.27148,93.34352,99.17,1.42,4.99,5.47
-83.76321,30.672924,522.17444,114.43613,80.08,5.39,21.03,22.35
-78.77063,29.076254,510.6206,107.846886,99.17,1.8800000000000001,11.24,11.9
-77.54911,26.714973,514.66583,104.264084,99.16,1.98,11.4,12.17
-82.043976,25.556808,509.46588,107.600784,93.08,2.06,9.06,9.81
-85.932755,9.842654,507.22656,95.775406,99.27,2.73,6.05,6.75
-87.10079,22.212603,504.72412,109.31339,99.17,2.97,9.18,9.92
-71.89249,23.678534,519.26654,95.57102,99.06,1.55,6.74,7.42
-71.13193,20.072283,521.4882,91.20421,43.06,2.2,7.54,8.14
-78.50984,21.017862,515.1859,99.5277,61.75,2.2800000000000002,8.99,9.790000000000001
-81.58566,25.874197,515.5355,107.45986,98.89,2.93,12.64,13.5
-83.341446,20.430908,512.77094,103.772354,87.2,2.92,9.27,10.09
-75.12646,29.510998,526.8374,104.63745,99.17,3.67,17.3,18.14
-76.16288,29.702484,530.0328,105.865364,99.17,3.67,18.57,19.740000000000002
-82.42827,31.164276,521.1182,113.592545,99.17,3.7800000000000002,19.5,20.59
-76.84955,18.248446,514.4339,95.09799,99.16,2.4,7.65,8.540000000000001
-75.56817,34.00359,534.7131,109.57176,99.16,3.2800000000000002,21.87,22.91
-79.70009,27.539484,524.10956,107.23957,50.03,3.98,17.48,18.81
-86.42737,31.219824,519.2074,117.647194,99.17,9.07,24.19,25.42
-75.67259,33.15651,533.2285,108.8291,99.10000000000001,3.35,21.64,22.54
-72.47245,23.282124,526.8341,95.75458,67.6,3.08,12.17,13.120000000000001
-85.401855,19.913164,511.06616,105.31502,77.79,2.8000000000000003,9.35,10.120000000000001
-74.7899,19.0825,515.3668,93.872406,42.77,1.68,6.0,6.67
-82.76144,26.597692,513.98663,109.35913,99.17,3.3200000000000003,13.98,15.030000000000001
-76.862656,23.61139,518.37915,100.474045,99.17,3.85,12.32,13.08
-72.29056,33.41921,538.4182,105.70976,99.17,3.56,21.36,22.22
-72.33874,29.615833,532.0478,101.954575,99.17,2.52,14.42,15.33
-76.61632,28.571775,512.45874,105.188095,99.17,1.71,9.85,10.49
-80.45624,30.38509,523.1906,110.841324,99.17,8.02,23.3,24.6
-80.23044,19.895702,508.70697,100.126144,54.12,1.76,6.09,6.74
-73.77238,24.497232,525.4605,98.26961,99.17,3.7600000000000002,14.48,15.290000000000001
-85.38805,19.756485,510.5572,105.14453,99.17,4.41,11.01,11.91
-82.75781,19.829659,509.14813,102.58747,99.15,2.54,8.4,9.08
-80.52483,14.607004,506.36063,95.131836,99.14,1.94,5.32,5.92
-78.56809,29.365559,522.0829,107.933655,57.86,2.31,13.69,14.63
-83.420616,25.685343,514.06683,109.10596,99.17,3.38,13.040000000000001,14.1
-79.12265,35.46188,531.1815,114.58453,99.16,5.13,25.61,26.82
-77.13404,25.279997,518.6167,102.41404,99.13,2.82,11.99,12.75
-74.436066,20.830437,512.2966,95.2665,99.14,1.71,6.32,6.86
-83.55844,32.930317,519.41644,116.488754,97.07000000000001,4.36,20.22,21.31
-73.39429,26.54807,527.77515,99.94236,44.42,1.86,11.540000000000001,12.44
-72.950966,30.139456,535.60516,103.09042,81.78,3.4,17.29,18.490000000000002
-79.22476,25.834929,519.42694,105.05969,97.49,3.46,14.52,15.35
-77.06047,29.726246,526.64386,106.78671,99.16,5.29,19.86,20.98
-76.221054,30.977045,527.09656,107.1981,67.98,1.76,15.3,16.17
-71.87123,21.111454,517.63226,92.98268,99.17,2.39,8.57,9.16
-69.70641,19.023481,523.805,88.7299,65.84,2.16,7.23,7.930000000000001
-75.79959,23.061357,522.317,98.86095,48.59,2.75,11.5,12.23
-85.13692,19.945154,512.70306,105.08207,66.73,3.23,9.61,10.44
-73.90214,30.315445,530.6485,104.21758,99.17,3.83,17.69,18.52
-82.4658,30.00679,522.03534,112.47259,73.09,4.12,18.62,19.84
-81.14374,27.368076,512.9915,108.51181,99.17,1.96,11.3,12.1
-84.504074,22.672434,512.7136,107.176506,99.17,3.25,12.15,13.02
-72.0207,22.096521,523.5512,94.11722,99.17,3.84,12.120000000000001,12.98
-78.75575,30.3535,522.10205,109.10925,47.14,2.09,15.17,16.1
-76.393265,31.932928,533.1316,108.326195,99.17,5.09,24.04,25.490000000000002
-77.63916,25.019718,510.6455,102.658875,99.16,2.08,9.35,9.99
-75.71511,21.381798,515.25464,97.09691,79.1,1.86,7.19,7.87
-71.14938,31.039125,537.36865,102.18851,72.51,3.0100000000000002,16.28,17.09
-82.5043,16.82392,510.87604,99.328224,75.4,2.5500000000000003,7.44,8.18
-75.04161,32.15946,530.3132,107.201065,87.4,2.44,17.5,18.36
-84.68857,26.061708,515.2737,110.750275,99.16,4.44,14.3,15.25
-73.85078,29.518318,532.8245,103.369095,51.95,2.85,16.32,17.43
-82.56775,31.50024,519.1912,114.06799,99.16,2.81,17.28,18.3
-79.16924,32.33984,527.2482,111.50908,99.17,5.3100000000000005,24.13,25.21
-72.04871,19.537739,522.3672,91.58646,42.59,2.27,8.15,8.85
-79.900696,21.880922,519.46204,101.78162,94.86,3.61,12.42,13.540000000000001
-78.44602,29.524645,526.53406,107.970665,54.52,2.98,17.51,18.73
-86.009735,22.767622,516.13885,108.77736,99.17,6.42,16.57,17.68
-71.7724,32.432022,536.90466,104.20442,99.16,4.23,19.94,20.76
-79.73659,30.240932,511.3098,109.97752,99.15,1.71,11.64,12.33
-78.06701,16.572994,507.97974,94.64,95.07000000000001,1.75,5.16,5.75
-73.244255,34.17432,540.3386,107.41858,99.16,2.35,19.6,20.63
-79.86044,25.90353,520.4757,105.76398,99.17,5.47,17.38,18.42
-81.34979,27.794472,513.0559,109.144264,52.410000000000004,1.9100000000000001,10.78,11.5
-79.10502,30.401693,528.3278,109.506714,57.45,3.13,18.82,19.95
-85.86322,20.096613,512.171,105.95983,99.17,3.91,11.32,12.4
-70.975365,29.902582,543.3373,100.877945,58.67,1.92,15.69,16.76
-74.55073,17.141287,517.58923,91.69202,29.06,2.07,6.53,7.140000000000001
-70.56233,28.551836,537.76935,99.11417,39.660000000000004,2.64,15.85,16.73
-74.12803,26.857481,525.6794,100.98551,46.8,2.59,12.01,12.76
-84.20245,32.76606,521.03766,116.96851,99.17,9.0,26.92,28.29
-71.1329,26.283255,524.2029,97.41615,99.15,1.85,10.14,10.75
-82.221855,26.80128,521.68634,109.02313,89.28,4.97,19.23,20.5
-83.87581,25.941107,515.4564,109.81692,99.17,3.62,13.6,14.64
-82.65166,17.834122,515.92114,100.48578,78.09,3.45,10.540000000000001,11.57
-87.06871,21.756367,511.7038,108.82507,99.17,4.08,12.09,13.290000000000001
-84.61959,30.622145,517.415,115.24174,99.17,6.61,21.080000000000002,22.36
-86.601295,26.875237,517.03253,113.47653,99.17,7.53,20.14,21.42
-76.85968,26.41895,521.31256,103.278625,81.3,2.14,11.48,12.4
-77.817,14.144638,510.1956,91.96164,99.15,1.94,5.63,6.41
-73.16241,26.21666,530.2688,99.37907,61.08,3.13,13.5,14.58
-73.74906,27.623268,531.49817,101.37233,98.41,3.33,17.38,18.400000000000002
-84.49231,24.648748,509.7661,109.14106,99.17,3.5100000000000002,11.82,12.64
-83.88848,18.49309,514.4678,102.38157,95.5,3.12,10.1,11.25
-78.917755,33.05341,527.71063,111.97116,99.06,2.56,19.080000000000002,20.07
-84.08285,20.97084,516.107,105.05369,99.09,4.6000000000000005,12.66,13.59
-78.073654,24.252369,509.06683,102.32602,99.16,1.76,8.47,9.1
-81.415306,27.64959,521.44904,109.064896,99.17,4.64,17.53,18.63
-82.831055,20.262552,504.0864,103.093605,99.17,2.31,7.37,8.040000000000001
-77.35489,28.55263,516.0142,105.90752,68.97,1.9100000000000001,10.38,11.08
-83.74948,27.303871,519.4985,111.05335,99.17,5.5200000000000005,19.69,20.98
-75.892746,26.83084,525.38727,102.72359,99.17,5.49,18.66,19.59
-86.09563,17.56249,515.05426,103.65812,99.17,4.88,12.23,13.17
-73.88132,18.37647,518.1252,92.25779,62.92,2.18,7.09,7.74
-82.643196,20.75192,517.7841,103.39512,61.17,3.68,12.33,13.51
-79.27745,32.050476,527.22424,111.32793,59.88,2.44,19.31,20.330000000000002
-76.09978,26.759298,521.8634,102.85908,99.17,3.24,14.56,15.4
-74.52834,22.388058,515.5478,96.9164,99.16,1.85,7.74,8.38
-84.63066,29.231573,521.8458,113.862236,99.16,4.76,20.25,21.47
