dVmax,ADP90,ADP50,Vreps,tdV
3.54003,214,197,-85.6987,5.92955
0.868177,104,96,-71.8484,5.88955
0.938229,154,143,-73.732,5.89955
2.30676,131,120,-83.0275,5.95955
1.80982,165,149,-77.0437,5.85955
2.57137,115,106,-77.9344,5.83955
1.30171,89,78,-77.6581,5.93955
0.652784,141,134,-69.6212,5.89955
0.968695,82,75,-73.5065,5.90955
1.39374,70,63,-75.1633,5.88955
1.68612,106,94,-76.0553,5.85955
1.04222,79,72,-73.0531,5.89955
2.82617,163,151,-80.8251,5.86955
1.46202,97,87,-74.2239,5.84955
2.02122,138,127,-77.5198,5.85955
0.77717,145,133,-72.4535,5.90955
3.7644,136,125,-83.333,5.88955
1.0347,152,142,-72.6431,5.86955
1.67124,168,158,-77.9087,5.89955
1.42245,125,114,-74.9668,5.85955
2.00751,115,104,-79.1478,5.89955
1.73963,214,199,-80.375,5.92955
1.04271,44,36,-74.8984,5.92955
2.43397,155,145,-77.6689,5.83955
3.02155,126,116,-80.7737,5.86955
2.85982,180,167,-83.4268,5.92955
2.61202,118,106,-80.1454,5.87955
3.50121,174,164,-83.0387,5.88955
2.9142,107,93,-81.2974,5.87955
1.37004,171,162,-74.5317,5.86955
1.95822,93,79,-78.5249,5.88955
2.61438,138,130,-79.915,5.87955
0.881905,144,134,-72.8684,5.89955
2.43265,73,64,-81.5605,5.92955
0.698944,119,107,-70.2955,5.87955
4.24072,73,62,-84.8061,5.89955
0.680595,87,77,-69.9474,5.88955
2.50709,94,83,-80.605,5.89955
1.25493,143,130,-73.7049,5.84955
1.93386,81,69,-79.1315,5.89955
2.35068,84,76,-77.5484,5.84955
3.44414,219,206,-82.4461,5.87955
3.04481,82,69,-85.8002,5.96955
1.5296,127,115,-81.4364,5.98955
1.39632,193,181,-74.7859,5.86955
1.14343,179,169,-75.6193,5.91955
1.34603,157,142,-73.3221,5.82955
2.53825,131,116,-83.3365,5.93955
0.99518,86,79,-71.6826,5.86955
1.18461,123,115,-74.3932,5.88955
0.798605,136,125,-70.1533,5.85955
3.01223,100,90,-81.3793,5.87955
1.01618,63,52,-73.6267,5.88955
2.63344,127,115,-84.1036,5.95955
2.21764,159,144,-82.9606,5.94955
1.71093,187,178,-74.8751,5.83955
1.54752,109,97,-80.221,5.95955
1.64626,260,242,-79.409,5.91955
3.0381,206,193,-83.5377,5.91955
4.03642,88,78,-84.3484,5.89955
1.77782,152,142,-79.9686,5.93955
1.85684,72,61,-81.3379,5.95955
1.52975,159,151,-74.5258,5.84955
1.81895,215,204,-75.5677,5.83955
1.1148,147,140,-72.5338,5.86955
1.45716,115,106,-75.0444,5.86955
0.819391,61,53,-70.2983,5.86955
1.71879,155,145,-82.3394,5.98955
2.58448,56,49,-80.5649,5.89955
1.66825,204,194,-77.6902,5.89955
0.834896,127,118,-71.8874,5.88955
1.50204,102,92,-79.9737,5.96955
1.9777,153,135,-82.5339,5.95955
0.746868,153,143,-70.7821,5.88955
3.75185,266,251,-82.7185,5.86955
0.791292,110,100,-71.364,5.88955
2.64736,192,180,-83.7674,5.93955
0.856909,114,107,-71.2619,5.88955
0.739941,88,80,-70.7911,5.89955
2.34289,193,182,-79.9294,5.88955
1.26529,167,152,-72.9612,5.83955
1.34387,127,119,-74.269,5.86955
4.12096,97,87,-85.1717,5.91955
2.71984,201,184,-86.1682,5.97955
0.854225,120,112,-70.614,5.85955
1.82066,120,111,-74.9262,5.82955
0.877821,158,150,-71.6084,5.87955
2.90097,253,238,-81.5286,5.87955
0.871002,167,158,-73.3399,5.90955
3.06691,185,171,-81.7685,5.87955
2.21309,175,158,-77.0714,5.82955
0.705935,159,144,-69.8714,5.86955
1.05583,167,155,-71.8223,5.84955
2.7943,127,111,-85.4383,5.95955
1.60485,136,118,-80.1877,5.93955
3.42801,159,148,-81.35,5.85955
3.88186,111,99,-85.9466,5.92955
0.934753,110,99,-73.978,5.90955
1.17034,98,89,-73.1516,5.85955
2.11648,207,195,-83.6064,5.97955
1.23149,132,119,-76.2022,5.90955
0.732555,146,135,-71.0134,5.88955
1.29375,172,162,-74.2227,5.86955
2.44958,93,83,-77.5326,5.83955
0.854935,122,111,-72.8432,5.89955
1.55965,148,137,-75.5943,5.85955
3.23758,114,104,-83.7854,5.91955
0.81521,141,130,-72.6814,5.89955
0.858274,106,97,-72.4548,5.89955
1.98938,77,68,-82.7269,5.97955
1.73232,79,70,-79.1431,5.92955
1.97804,81,66,-83.7405,5.98955
3.39204,164,151,-84.2301,5.91955
2.16642,95,87,-76.7859,5.84955
2.38609,216,202,-80.1421,5.88955
0.966991,142,134,-71.0401,5.85955
0.665443,126,114,-70.8373,5.89955
1.24413,148,134,-73.3235,5.84955
0.932194,179,170,-70.7712,5.84955
0.698284,70,62,-71.1736,5.90955
3.20172,135,125,-82.753,5.89955
1.78533,175,162,-79.5914,5.91955
0.701012,67,55,-71.032,5.88955
1.04997,129,112,-73.6273,5.87955
2.65272,66,59,-78.0957,5.84955
3.73518,163,150,-85.9639,5.92955
2.88856,87,76,-82.111,5.89955
1.06172,206,199,-71.357,5.84955
1.1387,102,94,-76.8081,5.94955
2.04665,179,167,-79.5178,5.89955
1.14907,104,97,-74.6835,5.91955
1.48082,144,133,-74.7845,5.85955
1.92807,184,171,-77.6317,5.86955
2.40774,174,162,-81.9825,5.92955
2.19763,72,61,-78.1595,5.86955
0.759357,169,156,-71.7857,5.88955
1.30547,81,72,-74.6998,5.87955
0.754904,199,188,-71.4456,5.89955
1.68822,141,128,-77.0196,5.87955
2.51923,146,136,-79.0345,5.85955
2.51751,193,183,-79.1572,5.86955
0.932259,141,133,-71.4511,5.86955
0.731491,143,131,-72.1337,5.90955
2.82285,134,123,-81.0966,5.87955
3.25774,125,114,-81.088,5.85955
2.32505,175,166,-80.6289,5.90955
2.11061,197,180,-81.1055,5.91955
3.51544,206,190,-82.8601,5.86955
1.04414,190,181,-74.6828,5.91955
2.37541,199,187,-85.3907,5.99955
4.19385,187,173,-85.6556,5.90955
1.3891,125,116,-74.3047,5.86955
2.48617,115,105,-78.9675,5.85955
2.15876,133,121,-80.0285,5.89955
1.60322,210,200,-77.0245,5.88955
1.48659,140,131,-73.9281,5.83955
0.879251,131,121,-72.9313,5.89955
2.99929,165,150,-82.169,5.88955
1.1883,66,58,-77.3831,5.95955
1.02428,147,137,-71.9702,5.85955
1.57125,162,147,-74.8248,5.83955
1.69217,182,167,-76.2886,5.85955
1.30423,85,75,-73.5006,5.84955
2.91219,127,114,-81.5664,5.88955
1.33175,133,123,-73.2374,5.84955
1.36854,113,105,-74.7045,5.87955
0.758286,130,123,-70.7256,5.89955
3.1245,148,128,-83.5188,5.90955
1.14892,180,170,-75.1616,5.89955
0.896675,106,99,-72.2568,5.89955
0.966021,180,165,-73.0921,5.87955
2.27748,138,129,-78.9038,5.87955
1.15465,186,170,-75.9351,5.90955
3.10897,213,189,-86.4345,5.95955
1.47226,123,115,-73.9624,5.84955
2.84218,133,117,-80.6441,5.86955
2.18561,60,50,-78.0404,5.86955
2.23248,154,143,-83.2166,5.96955
1.93758,74,67,-80.5728,5.94955
1.75098,129,117,-77.0735,5.86955
1.08,97,89,-74.4781,5.90955
1.05754,169,158,-71.6432,5.83955
1.25498,166,157,-78.3118,5.95955
0.788311,36,30,-71.7661,5.91955
1.74688,163,155,-75.0757,5.83955
1.11941,113,105,-72.2296,5.85955
1.82735,206,194,-76.1155,5.84955
2.92959,174,164,-87.196,5.99955
3.196,182,168,-81.3234,5.85955
0.974739,106,99,-71.9221,5.87955
1.74412,181,167,-79.4476,5.91955
0.803818,213,197,-72.1015,5.88955
1.08924,94,87,-72.651,5.87955
1.11399,80,72,-73.5671,5.87955
1.67504,112,104,-76.3265,5.87955
4.07336,167,156,-85.3306,5.90955
0.754301,232,220,-71.7328,5.89955
3.80319,197,181,-88.0157,5.96955
0.828176,86,78,-71.09,5.88955
0.876522,139,130,-71.2193,5.86955
1.60272,73,65,-77.0837,5.89955
1.78579,180,169,-76.675,5.85955
2.91408,176,163,-83.0126,5.90955
1.19346,167,159,-73.4027,5.86955
2.98546,197,180,-82.4792,5.89955
0.842487,143,134,-70.429,5.86955
2.90828,185,170,-83.7654,5.92955
1.46645,148,137,-78.9333,5.93955
0.820654,179,170,-72.7828,5.91955
2.41529,145,137,-78.253,5.85955
2.68986,176,161,-80.1085,5.85955
0.921515,178,170,-71.6037,5.87955
3.00599,158,148,-84.9054,5.94955
1.55789,127,118,-74.6007,5.84955
2.13368,169,160,-76.58,5.83955
1.05613,67,57,-74.0711,5.89955
4.01569,189,176,-83.7681,5.87955
0.745735,231,221,-71.5347,5.89955
3.04845,76,66,-79.9871,5.85955
3.07508,194,182,-86.4156,5.97955
3.84123,188,173,-84.9509,5.90955
2.17985,135,122,-79.9039,5.89955
0.893423,101,93,-70.9731,5.86955
1.34371,209,198,-75.5018,5.87955
1.54147,225,215,-78.2965,5.92955
4.22719,217,203,-87.1234,5.93955
1.5897,205,189,-74.6456,5.82955
1.21517,80,71,-74.5074,5.88955
1.11393,100,93,-73.5297,5.88955
1.10266,109,99,-72.544,5.85955
2.92496,175,162,-79.0144,5.82955
2.86388,200,183,-82.8272,5.90955
2.14265,132,120,-77.8634,5.85955
0.949917,87,80,-71.6104,5.87955
1.63979,79,69,-77.094,5.88955
3.14161,95,87,-84.7934,5.95955
1.74048,71,61,-80.5672,5.95955
2.10723,159,150,-78.7349,5.88955
1.6712,147,136,-77.2355,5.88955
2.98802,233,219,-83.0254,5.89955
0.869835,150,134,-72.926,5.88955
1.4723,138,125,-76.0888,5.87955
1.01161,161,150,-72.1973,5.85955
3.74065,156,142,-85.5478,5.92955
2.34536,207,196,-79.8745,5.88955
1.51417,102,88,-78.5558,5.91955
1.78139,142,128,-80.3536,5.93955
2.2525,200,186,-84.9614,5.98955
2.55096,166,155,-79.4307,5.86955
1.91669,168,157,-80.7642,5.93955
0.901993,101,91,-74.1774,5.91955
2.21931,155,137,-77.592,5.83955
2.26213,111,100,-84.6689,5.98955
3.34677,143,132,-81.9411,5.86955
1.27939,169,160,-74.1617,5.86955
1.681,164,154,-81.2733,5.96955
1.65444,108,99,-78.834,5.92955
1.254,183,169,-73.1889,5.83955
3.29126,194,183,-80.9315,5.85955
3.6302,236,217,-82.2828,5.85955
0.962006,217,202,-72.7818,5.86955
1.21373,169,155,-74.426,5.87955
2.90211,187,177,-85.0921,5.96955
0.783184,107,99,-71.5236,5.89955
3.4839,130,121,-85.1886,5.93955
0.737555,172,165,-69.3883,5.86955
3.11981,131,121,-82.3437,5.89955
3.42483,152,138,-82.6441,5.87955
1.02466,174,165,-75.1733,5.92955
1.30493,233,221,-73.9383,5.85955
2.04389,147,137,-80.4281,5.92955
2.98528,210,195,-85.2792,5.94955
1.8957,86,76,-75.9007,5.83955
1.10321,183,173,-72.4026,5.84955
1.58152,158,144,-76.612,5.87955
2.28553,206,195,-78.6754,5.86955
1.66132,79,71,-78.4499,5.92955
0.999977,112,104,-72.822,5.88955
3.40732,229,212,-83.0921,5.87955
1.92628,128,119,-77.2949,5.86955
3.39131,195,180,-82.0366,5.85955
1.23265,51,44,-74.3127,5.88955
1.85403,164,152,-82.9581,5.98955
1.82632,123,116,-74.9987,5.83955
2.97954,105,97,-81.684,5.89955
1.78415,113,102,-75.1971,5.83955
0.934092,147,140,-72.3841,5.88955
2.52318,126,118,-79.9956,5.89955
2.03692,158,147,-79.9239,5.90955
1.7438,194,186,-75.3222,5.84955
0.753714,149,138,-72.3151,5.90955
0.884834,50,43,-70.6877,5.86955
0.925756,125,118,-71.8819,5.88955
1.49831,73,62,-74.7397,5.84955
1.92094,167,154,-75.8497,5.82955
1.29901,63,56,-73.8604,5.86955
1.17394,139,126,-73.3828,5.85955
2.25367,154,141,-81.4651,5.91955
2.26722,147,132,-78.9967,5.86955
1.49774,186,178,-74.095,5.84955
3.11277,101,91,-85.3689,5.95955
3.78375,161,151,-83.9002,5.89955
2.61266,127,117,-85.1973,5.98955
2.26173,185,175,-82.8063,5.95955
3.47336,103,90,-84.3806,5.91955
3.04432,170,157,-84.1787,5.92955
0.72377,103,95,-71.8838,5.91955
2.0848,160,152,-76.5419,5.84955
1.87986,216,200,-80.8114,5.92955
2.86384,119,111,-83.1617,5.93955
1.93597,146,138,-76.7371,5.86955
0.773151,56,49,-71.8026,5.90955
2.06825,116,102,-81.3331,5.92955
0.914587,136,127,-71.1467,5.85955
1.20836,112,103,-73.6875,5.86955
0.812845,71,60,-73.0962,5.91955
1.70154,175,165,-78.2335,5.90955
2.9166,101,91,-85.5969,5.97955
0.950369,114,104,-70.9057,5.84955
1.37109,109,102,-78.6929,5.95955
1.95955,99,86,-77.6293,5.86955
1.84728,68,59,-76.146,5.85955
0.921236,146,134,-72.2784,5.87955
2.34196,214,202,-83.3393,5.94955
0.847929,139,131,-72.1552,5.89955
3.18143,87,74,-86.4087,5.96955
3.34889,252,238,-85.7852,5.94955
1.32033,135,126,-74.2254,5.86955
3.74978,120,108,-83.2265,5.88955
0.741793,106,92,-69.548,5.84955
1.57899,204,187,-76.6165,5.86955
1.2769,114,106,-76.3136,5.91955
4.25089,136,126,-84.9264,5.89955
1.36176,226,215,-76.5666,5.89955
2.75804,182,167,-80.874,5.87955
2.20185,200,187,-83.218,5.95955
3.06459,128,114,-84.4521,5.92955
3.61485,248,231,-84.2945,5.89955
1.31945,154,147,-74.9448,5.88955
1.06142,157,147,-74.0091,5.88955
1.90584,139,126,-78.7629,5.89955
1.63007,110,102,-76.1704,5.87955
2.7981,173,157,-84.1153,5.93955
2.25117,207,194,-80.8305,5.90955
0.718924,69,61,-72.3473,5.93955
1.18543,106,94,-75.9263,5.90955
3.63705,139,129,-85.13,5.92955
1.68326,60,51,-78.7408,5.92955
3.58857,149,139,-85.1289,5.92955
0.813965,86,76,-70.1663,5.85955
2.03089,190,176,-82.9984,5.96955
1.44558,156,144,-75.1796,5.85955
2.50107,113,103,-79.6556,5.87955
2.6393,175,163,-82.1605,5.90955
1.74071,77,68,-81.0728,5.96955
2.6225,173,163,-79.7486,5.86955
0.747135,93,81,-72.4311,5.90955
1.21365,127,118,-72.5124,5.84955
2.66952,133,120,-79.4651,5.85955
1.73666,88,74,-76.6946,5.86955
2.44154,158,147,-79.7192,5.87955
2.01954,209,194,-82.5273,5.95955
2.54376,211,196,-77.9833,5.82955
0.676163,144,136,-70.7192,5.90955
2.34724,179,171,-78.1412,5.85955
1.11901,196,186,-74.1171,5.88955
3.47563,167,156,-86.399,5.96955
3.19845,137,120,-84.7789,5.92955
3.80288,192,175,-87.6066,5.95955
2.10159,185,175,-77.2968,5.85955
1.39596,200,186,-74.066,5.84955
0.692518,52,45,-70.4701,5.90955
0.829094,140,130,-70.8728,5.86955
3.5653,103,93,-84.6466,5.91955
3.22751,118,101,-85.9891,5.94955
3.84156,234,219,-86.3653,5.92955
3.38305,176,166,-82.286,5.88955
0.869642,86,80,-71.101,5.87955
3.90505,184,168,-84.2829,5.88955
1.60761,147,136,-74.9455,5.84955
3.544,162,146,-83.2369,5.87955
2.5004,120,111,-78.254,5.84955
1.43324,142,130,-77.9417,5.91955
1.0882,165,156,-72.4684,5.86955
0.805359,146,136,-73.1201,5.91955
1.15433,82,70,-75.0311,5.89955
1.24302,147,135,-75.9757,5.89955
2.72789,162,149,-80.5624,5.86955
1.51619,168,158,-74.7844,5.85955
1.14528,220,208,-74.8376,5.88955
2.12681,129,116,-76.9499,5.83955
1.51054,192,180,-78.0654,5.91955
1.7811,146,137,-75.2088,5.83955
2.89351,97,85,-82.6151,5.90955
2.95255,214,198,-82.748,5.89955
2.43609,236,223,-78.8754,5.85955
3.05388,200,189,-80.2748,5.85955
1.95334,78,71,-75.7043,5.83955
0.78343,40,34,-71.1592,5.90955
1.67487,206,195,-77.5979,5.89955
2.60589,77,64,-84.4507,5.95955
3.1784,178,166,-82.5189,5.88955
3.20407,138,124,-81.5262,5.86955
1.55653,154,146,-76.6388,5.89955
1.15203,177,166,-72.5555,5.84955
2.8527,170,155,-81.053,5.86955
2.20053,211,198,-78.3053,5.85955
3.55878,228,210,-83.9391,5.88955
2.89301,157,145,-79.0423,5.82955
1.55806,94,81,-75.2372,5.85955
1.90584,176,164,-79.8691,5.91955
1.31093,116,104,-79.4027,5.96955
1.11967,129,120,-72.4568,5.85955
2.3694,192,177,-77.4722,5.82955
0.728628,84,75,-70.1189,5.87955
1.39259,118,103,-78.5201,5.93955
1.11202,166,156,-76.241,5.92955
3.8276,70,57,-85.6275,5.92955
2.07946,137,124,-81.1315,5.92955
1.53253,207,196,-74.4929,5.83955
0.740414,175,165,-71.0587,5.88955
1.08186,45,36,-76.1295,5.93955
2.49673,103,88,-79.857,5.86955
1.18703,161,149,-73.0465,5.84955
2.36483,130,118,-79.3361,5.86955
1.19051,95,86,-73.7888,5.87955
1.20545,195,186,-75.4867,5.90955
1.97866,134,121,-84.0111,5.98955
1.08707,163,155,-71.9345,5.85955
1.73685,184,171,-77.8169,5.88955
2.75658,245,230,-81.5672,5.88955
2.11083,186,175,-85.9196,5.99955
1.20541,92,83,-72.9584,5.85955
0.701914,154,147,-69.0151,5.86955
2.31815,216,205,-87.3067,5.99955
0.881805,112,105,-71.1827,5.87955
2.23284,204,191,-81.15,5.91955
1.52416,165,149,-77.3816,5.89955
2.19455,168,151,-79.2597,5.87955
1.64292,116,107,-76.2129,5.87955
2.63762,129,121,-80.0248,5.88955
0.885336,114,105,-72.2251,5.88955
1.53628,116,107,-75.5039,5.87955
1.64437,117,105,-76.0488,5.85955
3.18131,110,101,-81.1376,5.87955
3.39554,166,155,-81.1244,5.85955
2.35514,109,99,-80.6629,5.90955
2.4214,78,66,-86.078,5.99955
2.15249,170,157,-82.5837,5.94955
0.825129,142,132,-72.9686,5.90955
2.63121,182,169,-78.937,5.84955
1.51402,102,93,-75.8614,5.87955
2.87039,118,101,-83.1875,5.90955
2.35419,92,81,-80.2921,5.89955
1.05777,162,150,-72.9779,5.86955
3.08992,153,145,-79.4958,5.84955
2.22258,154,139,-79.7083,5.88955
3.63823,92,81,-86.7092,5.95955
0.766708,105,97,-73.1463,5.93955
3.02055,106,94,-80.9859,5.86955
0.636005,62,55,-70.5384,5.92955
2.44503,148,138,-83.8805,5.96955
0.762436,65,57,-70.6683,5.88955
2.70126,193,183,-80.169,5.87955
2.45652,203,192,-79.709,5.87955
0.97751,167,156,-71.8806,5.85955
2.22117,184,171,-84.8633,5.98955
1.12258,172,163,-75.3727,5.91955
1.30388,61,54,-74.2845,5.87955
3.00167,183,171,-82.118,5.88955
0.895802,138,130,-71.9377,5.87955
1.06356,43,33,-72.9882,5.86955
0.769281,150,137,-71.0,5.87955
2.46764,108,99,-81.8977,5.92955
3.36005,134,123,-84.4029,5.92955
1.28924,113,99,-73.6188,5.84955
2.61737,135,124,-82.1413,5.91955
1.83044,81,73,-76.4808,5.86955
0.839193,165,155,-73.147,5.91955
1.70978,173,165,-75.4217,5.84955
3.98411,195,181,-83.1537,5.86955
2.154,149,138,-76.957,5.83955
1.83811,186,176,-82.1495,5.97955
2.49946,185,173,-81.4467,5.90955
1.83589,152,142,-76.5658,5.85955
1.46256,178,168,-80.3356,5.96955
1.65497,207,198,-76.8434,5.88955
1.97715,172,162,-82.2995,5.96955
1.17027,113,100,-75.646,5.90955
1.9796,129,119,-76.123,5.83955
2.87252,134,123,-82.0679,5.89955
1.74957,191,177,-77.0993,5.86955
0.917168,72,65,-71.6457,5.87955
2.87551,169,160,-81.9005,5.90955
2.88037,145,134,-80.822,5.87955
1.3606,181,172,-73.8784,5.85955
4.56368,133,117,-87.4824,5.92955
0.740911,181,170,-70.1065,5.86955
2.61095,204,188,-79.8052,5.85955
1.0472,63,55,-75.189,5.92955
1.14458,155,147,-72.6737,5.85955
2.58094,164,153,-78.1135,5.83955
1.31937,111,103,-77.1731,5.93955
4.22539,133,120,-86.5251,5.92955
1.34727,147,136,-76.3442,5.89955
0.917274,171,161,-73.9665,5.91955
1.90037,116,104,-78.003,5.87955
1.72438,173,159,-75.2648,5.82955
2.04303,87,75,-78.8457,5.88955
3.54485,133,122,-87.3519,5.97955
1.65182,101,91,-75.9644,5.86955
3.2513,155,140,-85.6255,5.94955
4.22782,151,139,-85.8904,5.91955
0.780672,155,143,-70.3283,5.85955
1.4528,225,210,-78.9497,5.93955
0.898174,172,160,-73.203,5.89955
0.732719,96,88,-70.7095,5.89955
1.19575,113,102,-74.6434,5.88955
1.13716,123,114,-73.2335,5.86955
2.8741,131,121,-82.9789,5.92955
1.87962,126,110,-77.6002,5.86955
0.729858,99,90,-72.0186,5.91955
1.29787,130,120,-72.9916,5.83955
3.69465,145,132,-88.9607,5.99955
1.94257,109,99,-75.8901,5.83955
0.728233,47,41,-70.1111,5.89955
0.744854,54,47,-70.7846,5.89955
2.01453,199,183,-80.3472,5.90955
1.23902,121,110,-73.4574,5.85955
1.50606,103,96,-74.289,5.85955
1.91318,133,124,-82.016,5.96955
3.07835,123,110,-87.673,5.99955
0.804804,90,79,-72.4375,5.90955
2.49685,67,54,-84.394,5.96955
1.42311,146,136,-78.35,5.93955
3.66632,126,112,-86.7586,5.94955
1.7445,96,85,-77.4048,5.88955
2.95446,166,150,-85.2895,5.94955
0.91526,111,101,-72.2691,5.87955
2.52305,129,117,-82.9012,5.93955
2.69431,114,104,-86.1596,5.99955
3.81066,215,202,-86.4012,5.93955
3.31364,102,89,-82.6188,5.88955
2.19926,134,120,-82.6736,5.94955
3.32806,177,159,-85.3283,5.92955
1.14316,163,148,-72.6486,5.84955
2.104,203,190,-77.8754,5.85955
0.804827,180,168,-70.2615,5.84955
0.923176,128,118,-70.958,5.84955
1.79222,118,106,-81.879,5.96955
2.65112,142,129,-84.098,5.94955
1.45978,126,116,-77.9326,5.92955
3.00023,150,140,-81.7043,5.88955
1.4627,75,67,-74.8991,5.86955
1.85546,111,100,-80.7458,5.93955
1.53824,49,42,-75.1354,5.87955
0.908436,139,128,-71.4034,5.86955
1.5036,146,137,-79.7539,5.96955
0.705151,180,171,-70.2449,5.88955
0.860294,174,166,-73.2857,5.91955
1.69016,184,171,-74.7348,5.82955
1.40643,148,135,-74.2627,5.84955
1.37171,84,72,-76.9202,5.90955
1.46554,68,61,-75.2283,5.87955
2.0406,125,113,-80.743,5.92955
3.12899,176,167,-86.2038,5.97955
0.95332,94,84,-73.7016,5.90955
1.44869,117,108,-76.2512,5.89955
0.993326,134,126,-71.8111,5.86955
0.991999,96,87,-75.5864,5.93955
0.886007,117,110,-71.7759,5.89955
1.07274,119,111,-73.0024,5.87955
2.65567,192,178,-85.8634,5.97955
0.920881,108,99,-74.1989,5.92955
1.53384,149,136,-76.0821,5.87955
0.716904,150,142,-69.8648,5.88955
1.03483,175,167,-73.6005,5.89955
1.63408,82,70,-76.85,5.87955
1.65168,153,145,-74.8395,5.84955
1.20405,181,169,-72.9644,5.84955
1.08027,192,175,-73.2371,5.85955
1.01502,138,124,-72.4832,5.85955
1.24755,163,150,-72.5225,5.82955
3.18422,107,96,-84.6004,5.93955
1.04787,59,52,-72.4371,5.87955
1.88919,76,65,-78.265,5.88955
2.40026,129,119,-80.9887,5.91955
2.12468,174,163,-83.204,5.96955
1.28854,139,127,-75.8852,5.89955
2.16541,195,184,-82.9611,5.95955
3.22244,153,141,-81.3791,5.86955
2.45398,161,145,-80.1858,5.87955
1.26504,150,138,-73.052,5.83955
1.43144,123,114,-74.1858,5.84955
1.36265,130,116,-75.5476,5.87955
1.54226,53,43,-75.7532,5.87955
2.28383,202,187,-82.3012,5.92955
2.15422,79,68,-85.0289,5.99955
1.21029,132,122,-73.0234,5.84955
2.38304,195,182,-79.6204,5.86955
3.90126,220,208,-86.2838,5.93955
2.09717,92,80,-84.0021,5.98955
1.04248,81,74,-72.0475,5.86955
2.9218,133,123,-80.0284,5.85955
0.686129,109,99,-70.487,5.88955
3.16342,99,86,-83.1722,5.90955
0.972214,144,135,-72.1244,5.86955
0.703474,61,54,-71.5948,5.92955
2.94193,134,123,-80.8663,5.87955
1.26352,181,170,-78.2525,5.94955
1.04745,85,77,-72.4281,5.86955
3.45968,137,124,-82.9442,5.88955
3.28833,90,80,-81.5785,5.87955
2.97245,88,77,-82.7039,5.90955
2.13273,174,156,-81.6816,5.92955
0.941563,174,166,-72.9673,5.89955
1.51225,184,168,-79.1566,5.92955
2.4992,141,133,-79.5936,5.88955
3.29969,144,134,-85.2178,5.94955
0.96382,169,157,-73.0135,5.87955
2.66841,198,186,-79.9049,5.86955
1.05509,183,172,-74.8612,5.90955
3.34141,157,147,-83.7154,5.91955
2.75193,107,97,-83.7448,5.94955
0.92835,74,67,-71.1271,5.86955
1.44622,167,158,-77.0086,5.90955
0.72797,123,112,-69.4987,5.85955
1.71511,204,195,-76.545,5.86955
2.97315,192,181,-83.5081,5.92955
0.79151,73,65,-72.1111,5.91955
1.57562,139,129,-74.7305,5.84955
1.99018,179,167,-79.872,5.90955
1.64835,175,167,-74.4323,5.83955
2.37322,119,112,-77.1676,5.83955
2.52238,156,139,-81.5016,5.89955
3.97266,125,112,-85.9026,5.92955
1.66817,172,161,-75.1526,5.83955
3.79183,260,237,-85.942,5.91955
0.814449,90,80,-72.0193,5.89955
1.77325,185,175,-78.6311,5.90955
3.58827,187,171,-82.4507,5.85955
2.87898,121,108,-81.1365,5.87955
2.02359,194,183,-77.2221,5.85955
2.3471,142,132,-77.8614,5.84955
2.58584,178,163,-82.2793,5.91955
2.63984,106,97,-79.5288,5.86955
1.33569,48,41,-77.473,5.94955
3.77768,98,90,-83.6857,5.90955
2.52627,131,120,-81.1471,5.90955
1.7616,175,166,-76.9197,5.87955
0.881628,163,155,-71.4823,5.87955
1.95475,160,149,-83.413,5.98955
1.14516,134,126,-75.6764,5.91955
0.948814,110,99,-72.6235,5.87955
2.47206,201,184,-83.4744,5.93955
1.69696,143,133,-77.6144,5.88955
2.10558,194,181,-82.2035,5.94955
0.933111,227,213,-72.521,5.87955
0.760756,83,76,-71.4024,5.90955
2.22672,180,164,-84.2207,5.96955
3.50684,148,131,-86.2847,5.94955
1.56245,146,134,-76.273,5.87955
1.30691,197,188,-74.1932,5.86955
2.31968,126,114,-81.8708,5.92955
3.31949,140,128,-86.4666,5.96955
1.09125,78,71,-73.6581,5.89955
1.07554,168,154,-72.687,5.84955
1.48014,127,119,-74.9974,5.86955
1.79789,151,135,-80.6479,5.93955
1.10493,140,125,-72.6956,5.84955
1.75572,142,131,-77.891,5.88955
0.777599,67,56,-72.1168,5.89955
1.76099,167,159,-77.1631,5.87955
1.48771,141,130,-76.0718,5.87955
3.80113,148,137,-83.9718,5.89955
2.224,177,158,-81.2824,5.90955
0.903612,164,151,-71.7204,5.86955
3.82378,150,139,-84.4156,5.89955
1.54649,166,155,-76.4634,5.87955
1.61659,124,113,-76.0115,5.86955
1.7425,213,199,-76.5679,5.85955
2.89375,97,88,-80.7336,5.87955
2.20936,110,99,-78.1952,5.86955
1.34832,83,74,-73.4561,5.84955
2.56736,139,129,-81.1847,5.89955
2.51413,155,142,-78.7574,5.84955
4.00881,146,138,-85.2878,5.92955
0.638969,133,120,-69.7833,5.87955
0.994246,141,129,-73.4254,5.88955
1.81108,168,157,-77.6214,5.87955
0.947723,129,121,-72.1736,5.87955
0.797977,112,99,-71.2488,5.86955
0.670574,157,141,-70.942,5.88955
1.22299,203,188,-75.9992,5.89955
1.34925,196,182,-73.6308,5.83955
4.93952,114,100,-87.7073,5.92955
0.609674,160,147,-69.1868,5.87955
0.704084,35,27,-71.7985,5.92955
4.01672,167,151,-85.5843,5.90955
1.1316,77,69,-75.611,5.92955
3.05668,149,136,-83.1478,5.90955
0.82128,89,78,-71.327,5.87955
3.5549,182,168,-86.5004,5.94955
