V_rest,V_peak,dVdt_max,Amplitude,DPA,APD80,APD50,APD30
-85.642586,27.147877,518.01013,112.79047,99.17,5.48,18.580000000000002,19.8
-70.698944,26.144314,526.47656,96.84326,99.14,1.81,9.86,10.56
-72.413025,28.359686,530.21936,100.77271,99.16,2.56,14.39,15.23
-86.28382,26.422262,513.9103,112.706085,99.17,4.0200000000000005,14.94,15.98
-79.391014,27.369116,519.7208,106.76013,99.13,3.3200000000000003,14.96,15.91
-75.113976,25.3925,522.82605,100.50648,99.10000000000001,2.89,12.89,13.76
-70.96692,27.334534,531.03125,98.30145,99.17,2.34,12.91,13.71
-75.01437,27.410917,519.24475,102.42529,99.10000000000001,1.86,10.74,11.47
-78.23942,25.819847,510.63766,104.059265,99.14,1.75,8.84,9.53
-79.95422,27.4104,515.8416,107.364624,99.15,2.5,12.74,13.59
-80.56625,24.921408,519.844,105.48766,99.15,4.51,15.780000000000001,16.85
-73.132645,26.302605,523.3321,99.43525,99.09,2.06,10.96,11.71
-77.85823,28.906328,523.83875,106.76456,99.14,3.58,17.05,18.04
-73.23139,26.706303,524.58813,99.9377,99.17,2.21,11.83,12.61
-82.73439,24.786232,513.7473,107.52062,99.16,3.09,12.31,13.23
-75.55061,27.559368,524.7851,103.109985,99.12,3.0700000000000003,14.92,15.83
-87.73878,27.59909,515.66986,115.33787,99.17,5.1000000000000005,17.76,18.94
-71.56848,27.413391,531.05725,98.98187,99.10000000000001,2.67,14.030000000000001,14.870000000000001
-68.96454,26.510551,534.7307,95.47509,99.11,2.46,12.77,13.56
-74.19998,28.72106,527.69916,102.92104,99.12,2.77,15.200000000000001,16.080000000000002
-76.63427,21.877047,508.61502,98.511314,99.16,1.6300000000000001,6.3100000000000005,6.95
-83.07776,25.523918,517.58417,108.60168,99.16,4.45,15.71,16.79
-79.9391,24.528683,516.8485,104.46779,99.15,3.15,12.59,13.51
-77.08099,23.500204,509.2292,100.5812,99.15,1.6500000000000001,7.11,7.75
-77.863304,27.488445,522.4805,105.351746,99.16,3.5500000000000003,15.790000000000001,16.76
-81.22325,25.720621,517.4346,106.94387,99.15,3.61,14.26,15.24
-81.81731,25.985838,513.2903,107.80315,99.16,2.64,11.96,12.82
-85.78702,27.684166,515.8832,113.47118,99.16,4.43,16.75,17.85
-82.75846,25.883554,510.8761,108.64201,99.17,2.43,11.16,11.98
-78.21765,23.62657,513.00507,101.84422,99.14,2.1,9.11,9.86
-80.456345,26.295887,510.89044,106.75223,99.17,2.0300000000000002,10.21,10.96
-73.3991,27.346922,526.7855,100.746025,99.09,2.58,13.540000000000001,14.38
-70.40782,26.662275,531.7827,97.0701,98.9,2.48,12.9,13.71
-82.40438,22.840752,508.8238,105.24513,99.16,2.2800000000000002,8.97,9.75
-74.47585,25.723017,522.5505,100.19887,99.17,2.48,11.950000000000001,12.77
-76.17185,29.738064,528.0919,105.90991,99.14,3.85,18.73,19.76
-75.02765,26.238146,521.6152,101.26579,99.13,2.37,11.93,12.74
-82.4479,23.050026,504.99707,105.497925,99.15,1.93,7.68,8.38
-86.4595,27.069849,516.6254,113.52935,99.16,5.14,17.66,18.84
-71.44155,23.804014,519.5496,95.24557,99.17,1.61,7.42,8.06
-80.04221,24.78986,518.532,104.83208,99.15,3.72,14.05,15.030000000000001
-78.20787,26.047188,514.15015,104.25506,99.15,2.04,10.33,11.09
-76.108505,24.377758,518.6782,100.48627,99.17,2.44,10.870000000000001,11.68
-81.873,26.484247,512.132,108.35725,99.15,2.4,11.56,12.39
-77.483604,25.229092,515.7243,102.71269,99.15,2.18,10.41,11.19
-72.58691,28.207151,531.15515,100.79406,99.02,3.04,15.700000000000001,16.6
-73.01171,28.911757,531.81433,101.92347,99.12,3.25,16.84,17.77
-81.12746,22.456547,510.24686,103.584,99.15,2.29,8.92,9.700000000000001
-86.35239,26.322247,509.80682,112.67464,99.16,2.91,12.38,13.280000000000001
-74.66902,28.497246,528.7793,103.16627,99.15,3.61,17.21,18.18
-78.03967,25.529268,521.9898,103.56894,99.14,4.05,15.5,16.51
-87.02898,21.29121,504.0635,108.32019,99.16,2.43,8.19,8.97
-82.552315,24.606668,517.6077,107.15898,99.15,4.4,15.09,16.16
-79.68155,26.729187,516.17755,106.410736,99.15,2.59,12.56,13.41
-83.84853,25.329851,517.3032,109.17838,99.16,4.67,15.93,17.04
-79.085434,24.135315,510.15674,103.22075,99.17,1.9100000000000001,8.52,9.24
-82.441124,25.194963,515.45905,107.636086,99.17,3.45,13.42,14.39
-72.897194,26.314903,517.8209,99.2121,99.11,1.51,8.25,8.88
-74.0227,27.063917,525.3091,101.08662,99.06,2.59,13.33,14.17
-81.22695,27.21692,518.59576,108.44387,99.16,3.75,15.610000000000001,16.61
-82.29291,26.350796,515.00385,108.64371,99.15,3.12,13.4,14.33
-84.61611,26.015924,511.90454,110.632034,99.17,3.0,12.620000000000001,13.540000000000001
-83.13511,25.585957,516.0439,108.72107,99.15,3.83,14.43,15.44
-76.25372,26.05591,512.36127,102.30963,99.17,1.62,8.47,9.13
-81.89647,26.388948,516.21783,108.285416,99.15,3.34,14.0,14.96
-82.12502,25.60203,517.347,107.72705,99.15,3.95,14.82,15.84
-82.81245,25.86706,513.0329,108.679504,99.15,2.83,12.31,13.200000000000001
-73.19804,26.537434,522.1336,99.73547,99.08,1.8900000000000001,10.38,11.1
-72.154785,25.339972,516.0275,97.49476,99.14,1.4000000000000001,6.95,7.55
-80.10243,26.951437,521.6841,107.05387,99.15,4.65,17.56,18.650000000000002
-73.26539,28.172626,528.74097,101.43802,99.07000000000001,2.74,14.71,15.58
-71.38983,28.308605,533.149,99.69844,99.04,2.75,15.030000000000001,15.89
-82.5239,24.202133,516.13776,106.726036,99.16,3.83,13.68,14.68
-75.54174,27.480465,518.96747,103.0222,99.14,1.93,11.07,11.81
-73.411194,26.220503,524.68427,99.6317,99.10000000000001,2.41,12.16,12.97
-74.27692,29.601412,529.98016,103.87833,99.12,3.18,17.150000000000002,18.09
-70.24399,22.810076,515.37317,93.05406,99.17,1.29,5.26,5.8100000000000005
-70.75479,27.16811,531.7257,97.9229,98.95,2.46,13.19,14.0
-73.05795,29.281593,530.782,102.33955,99.07000000000001,2.72,15.66,16.54
-78.14557,28.498083,523.0925,106.643654,99.14,3.6,16.71,17.7
-77.87043,25.175455,521.00323,103.04588,99.16,3.63,14.33,15.3
-75.01189,22.160606,509.84326,97.17249,99.13,1.53,6.05,6.66
-82.19483,24.143343,514.54486,106.33817,99.17,3.22,12.31,13.24
-78.310356,27.494884,518.9308,105.80524,99.14,2.65,13.43,14.3
-75.27254,27.557339,524.2708,102.82988,99.09,2.77,14.120000000000001,14.99
-82.080055,26.769999,514.95984,108.85005,99.17,2.98,13.38,14.3
-85.20701,24.704617,516.56036,109.91162,99.17,4.95,15.92,17.06
-77.720146,22.548933,508.7365,100.26908,99.14,1.72,6.96,7.62
-82.46772,27.076115,519.2986,109.54384,99.16,4.67,17.330000000000002,18.44
-85.50736,25.15082,513.8631,110.65818,99.17,3.89,13.98,15.01
-78.44787,25.858868,516.9849,104.30673,99.14,2.5500000000000003,11.94,12.780000000000001
-82.42689,25.062525,513.55524,107.48941,99.16,2.94,12.120000000000001,13.02
-81.5391,23.66161,513.0364,105.200714,99.17,2.74,10.88,11.75
-77.42469,24.094715,513.7688,101.51941,99.14,2.0300000000000002,9.14,9.88
-73.5008,28.459969,528.2531,101.96077,99.15,2.62,14.59,15.450000000000001
-70.78863,26.834846,530.6652,97.623474,98.94,2.35,12.56,13.35
-71.8078,25.479761,518.0638,97.28756,99.17,1.44,7.37,7.98
-71.85821,26.98053,529.3314,98.83874,99.15,2.54,13.27,14.09
-77.34515,24.44384,515.0362,101.788994,99.13,2.14,9.78,10.540000000000001
-71.86505,28.626673,531.6591,100.49172,99.17,2.49,14.44,15.280000000000001
-81.502495,27.266903,518.28784,108.769394,99.17,3.74,15.58,16.59
-73.297066,28.117615,526.6854,101.41468,99.12,2.2800000000000002,13.16,13.97
-76.68376,26.22187,520.8585,102.90563,99.14,2.8000000000000003,13.09,13.96
-85.78559,27.117004,518.7748,112.902596,99.17,5.99,19.62,20.89
-78.46796,28.242983,522.66315,106.71094,99.12,3.71,16.7,17.7
-69.37778,25.968443,531.619,95.34622,99.17,2.16,11.290000000000001,12.040000000000001
-82.781654,25.75068,518.526,108.53233,99.16,4.73,16.47,17.580000000000002
-80.23483,23.098276,506.2281,103.33311,99.15,1.79,7.32,7.99
-84.93505,27.958261,517.88086,112.89331,99.17,4.93,18.150000000000002,19.31
-73.2919,23.77621,517.43164,97.068115,99.15,1.74,7.97,8.64
-79.33949,27.536448,521.78625,106.87594,99.17,4.07,16.830000000000002,17.86
-73.21223,25.186108,520.10364,98.39833,99.09,1.84,9.27,9.98
-71.59338,29.3424,535.0771,100.93578,99.16,2.96,16.6,17.5
-79.84541,27.953905,521.20593,107.79932,99.14,3.95,16.830000000000002,17.86
-84.01474,24.51937,504.14133,108.53411,99.15,1.97,8.47,9.18
-72.742455,29.560148,533.44556,102.302605,99.06,3.25,17.5,18.44
-78.88577,25.264227,521.0598,104.15,99.16,4.16,15.450000000000001,16.47
-74.1788,27.154144,522.05585,101.33295,99.15,2.0300000000000002,11.38,12.13
-79.55165,25.069155,509.85193,104.620804,99.15,1.8900000000000001,8.93,9.65
-81.464134,25.497261,518.469,106.961395,99.15,4.16,15.290000000000001,16.330000000000002
-74.270164,28.043045,527.8886,102.31321,99.04,3.17,15.72,16.64
-71.50497,28.25671,531.13556,99.76167,99.12,2.31,13.52,14.32
-73.942276,27.922338,528.56604,101.86462,99.07000000000001,3.25,15.870000000000001,16.79
-75.26783,26.965347,525.20087,102.23318,99.14,3.27,15.0,15.93
-81.5039,28.308487,519.84235,109.812386,99.16,4.12,17.23,18.29
-79.67784,28.132849,522.634,107.81069,99.17,4.47,18.17,19.25
-76.151085,27.853868,521.19763,104.00495,99.14,2.35,12.94,13.76
-82.32895,28.238108,520.828,110.567055,99.17,5.0600000000000005,19.13,20.29
-73.866425,23.086924,511.28665,96.95335,99.11,1.46,6.12,6.71
-77.409035,25.39894,518.16235,102.807976,99.14,2.56,11.78,12.61
-76.15582,26.151056,518.39954,102.30688,99.13,2.16,11.05,11.82
-78.075775,25.285004,519.3051,103.36078,99.13,3.1,13.11,14.01
-83.84831,21.842707,509.13812,105.69102,99.15,2.59,9.32,10.14
-71.687454,28.298166,529.72736,99.98562,99.17,2.12,12.780000000000001,13.56
-72.49176,27.901207,527.8079,100.39297,99.12,2.22,12.81,13.6
-84.024864,26.730791,514.23773,110.75565,99.17,3.37,14.05,15.02
-77.29328,27.214197,519.5294,104.50748,99.14,2.5100000000000002,12.88,13.72
-76.561935,29.053286,526.4795,105.61522,99.10000000000001,3.77,17.84,18.85
-72.257545,26.307487,525.4259,98.56503,99.14,2.11,11.19,11.94
-86.55523,26.134115,511.38354,112.68935,99.17,3.34,13.26,14.22
-76.40447,22.167664,507.02124,98.572136,99.14,1.52,5.88,6.48
-82.47584,25.77528,513.9299,108.251114,99.16,2.96,12.63,13.530000000000001
-82.207436,24.226267,511.4234,106.4337,99.17,2.54,10.55,11.39
-78.36364,26.561346,516.01776,104.92499,99.14,2.2600000000000002,11.51,12.31
-82.02469,22.793251,510.36246,104.81794,99.16,2.43,9.47,10.27
-78.53718,27.780863,518.35175,106.31804,99.13,2.5500000000000003,13.3,14.16
-88.0228,24.516554,507.0388,112.53935,99.16,2.84,10.89,11.77
-72.708466,28.958807,529.8457,101.667274,99.14,2.4,14.36,15.19
-75.76214,26.158136,521.98145,101.92027,99.16,2.74,12.96,13.82
-75.72957,25.206924,516.9404,100.93649,99.16,1.99,9.78,10.52
-81.66387,25.225101,517.40173,106.88898,99.17,3.85,14.43,15.43
-80.07143,22.595156,509.4741,102.66658,99.16,2.05,8.21,8.94
-75.35914,29.059202,528.0227,104.41834,99.08,3.5300000000000002,17.42,18.39
-77.09257,24.251675,515.1818,101.34424,99.16,2.13,9.64,10.4
-75.745125,26.444048,525.00104,102.18917,99.10000000000001,3.7,15.610000000000001,16.580000000000002
-78.662605,24.527437,515.0156,103.19004,99.17,2.39,10.61,11.42
-80.83188,23.054487,512.6177,103.88637,99.17,2.56,10.11,10.94
-79.31538,26.985565,518.06665,106.30094,99.15,2.88,13.57,14.47
-85.67536,23.918503,514.87,109.593864,99.17,4.44,14.39,15.47
-79.122444,24.889593,515.13275,104.01204,99.17,2.48,11.07,11.89
-81.21488,25.925406,514.695,107.14029,99.15,2.79,12.41,13.290000000000001
-74.357155,26.609827,517.5345,100.96698,99.17,1.68,9.31,9.99
-83.33755,25.475193,518.5952,108.812744,99.17,5.08,16.93,18.080000000000002
-70.005424,25.812017,529.91046,95.817444,99.17,2.16,11.14,11.89
-75.68799,28.440811,527.10297,104.1288,99.12,3.7,17.23,18.22
-74.916084,28.97084,527.14294,103.886925,99.13,2.93,15.8,16.71
-80.94881,26.85239,520.4182,107.80119,99.17,4.51,17.04,18.12
-87.09532,28.187256,518.2067,115.28258,99.16,6.03,20.32,21.61
-84.61543,27.878523,517.8656,112.49396,99.17,4.8,17.86,19.0
-74.14778,25.964659,521.82666,100.11244,99.11,2.19,11.15,11.92
-81.96204,24.51838,518.3397,106.48042,99.16,4.5,15.33,16.41
-80.63049,26.069246,511.71756,106.69974,99.14,2.16,10.58,11.36
-77.35029,26.09818,522.5387,103.44847,99.12,3.73,15.25,16.23
-79.90725,25.154566,515.334,105.06181,99.15,2.68,11.75,12.61
-74.084015,25.253462,518.5285,99.33748,99.11,1.84,9.28,9.99
-73.8997,25.809887,524.36487,99.70958,99.07000000000001,2.65,12.6,13.43
-84.17738,25.74108,518.1267,109.918465,99.17,5.16,17.150000000000002,18.31
-75.47626,26.547434,523.66565,102.02369,99.13,2.99,13.96,14.85
-72.56117,22.344744,511.83884,94.905914,99.12,1.3900000000000001,5.51,6.08
-84.651245,24.217974,514.40955,108.86922,99.15,3.9,13.58,14.61
-78.58853,26.873981,514.018,105.46251,99.16,2.02,10.75,11.51
-77.08506,23.499372,510.91025,100.584435,99.17,1.76,7.66,8.34
-77.23996,23.579948,512.3292,100.81991,99.14,1.8900000000000001,8.290000000000001,9.0
-73.16065,27.482832,527.2034,100.643486,99.04,2.52,13.48,14.31
-81.17348,28.267527,521.6177,109.441,99.15,4.8100000000000005,18.79,19.92
-76.82449,26.662355,524.2527,103.48685,99.12,3.99,16.32,17.32
-85.712006,25.404627,511.78867,111.11663,99.16,3.3000000000000003,12.82,13.77
-83.474106,25.3313,517.38293,108.805405,99.16,4.5600000000000005,15.75,16.84
-80.58949,23.75637,510.05847,104.34586,99.16,2.12,9.040000000000001,9.790000000000001
-71.22404,22.750208,514.3858,93.97424,99.11,1.35,5.53,6.1000000000000005
-86.25548,22.434269,508.86545,108.68974,99.16,2.94,10.290000000000001,11.17
-87.673904,24.138397,509.07983,111.8123,99.17,3.18,11.58,12.51
-76.31538,28.755121,525.95844,105.070496,99.17,3.5100000000000002,16.96,17.93
-83.94319,21.851559,504.29633,105.794754,99.16,2.07,7.54,8.26
-78.2674,26.165201,512.81604,104.4326,99.17,1.9000000000000001,9.82,10.55
-85.19272,25.923964,518.0238,111.116684,99.16,5.5200000000000005,17.87,19.080000000000002
-71.489494,27.412365,527.0429,98.901855,99.05,1.87,11.02,11.74
-80.0545,28.099306,521.92725,108.1538,99.15,4.36,17.830000000000002,18.900000000000002
-78.2115,26.728645,521.3007,104.94015,99.13,3.5,15.06,16.03
-75.62917,24.792496,519.4971,100.42167,99.15,2.4,11.03,11.83
-84.5599,26.608303,517.7249,111.1682,99.16,4.96,17.27,18.42
-73.445076,27.340351,525.3485,100.78543,99.17,2.2800000000000002,12.55,13.35
-80.49426,22.380709,510.2643,102.87497,99.17,2.2,8.64,9.4
-80.67841,26.71794,519.8323,107.396355,99.17,4.13,16.16,17.2
-79.89423,25.122873,519.2119,105.017105,99.14,3.86,14.59,15.59
-71.81981,27.099895,528.82074,98.91971,99.09,2.36,12.74,13.540000000000001
-77.90816,26.473385,518.9144,104.381546,99.16,2.71,12.88,13.75
-79.85815,24.658375,511.94263,104.516525,99.15,2.17,9.81,10.58
-71.23469,26.413029,530.3735,97.64772,98.91,2.7,13.36,14.200000000000001
-73.74264,25.700274,525.49176,99.44291,99.05,2.93,13.34,14.21
-85.745834,24.335436,508.3834,110.08127,99.17,2.67,10.620000000000001,11.47
-73.92816,26.974691,517.89185,100.902855,99.14,1.61,9.19,9.86
-71.93021,25.822868,520.25415,97.753075,99.16,1.56,8.3,8.94
-73.02539,28.25681,524.84344,101.282196,99.14,1.8900000000000001,11.66,12.4
-71.395386,26.891983,529.51874,98.28737,99.06,2.38,12.66,13.46
-71.97311,26.120176,528.0999,98.093285,99.06,2.59,12.77,13.59
-84.771576,27.519571,517.46625,112.291145,99.16,4.75,17.46,18.59
-75.04622,28.606518,525.8154,103.65274,99.12,2.75,14.94,15.82
-71.169464,27.609488,530.83655,98.77895,99.10000000000001,2.31,12.99,13.780000000000001
-73.66196,27.93609,528.6756,101.598045,99.15,3.08,15.46,16.36
-73.22372,27.326914,526.7955,100.55063,99.09,2.5,13.290000000000001,14.120000000000001
-75.29572,27.889507,520.93066,103.18523,99.13,2.05,11.94,12.71
-75.133026,26.663881,524.4552,101.796906,99.16,3.0300000000000002,14.18,15.07
-84.52178,24.683945,515.77637,109.20573,99.16,4.34,14.77,15.84
-76.54905,24.478613,517.8265,101.027664,99.13,2.39,10.73,11.53
-80.9601,24.724955,512.9544,105.68505,99.16,2.5100000000000002,10.89,11.72
-81.41293,27.684347,521.1948,109.09728,99.16,4.92,18.51,19.64
-82.981255,25.851734,512.0507,108.83299,99.15,2.67,11.85,12.71
-73.78841,26.07103,521.20074,99.859436,99.12,1.98,10.44,11.18
-83.31811,24.981348,513.7814,108.29945,99.17,3.24,12.71,13.65
-75.9914,27.183878,523.32294,103.17528,99.17,2.95,14.27,15.17
-86.13764,20.052338,503.00455,106.18998,99.17,2.2600000000000002,7.22,7.96
-86.19437,22.79841,509.33008,108.992775,99.17,3.0,10.63,11.53
-71.90942,28.786457,531.035,100.69588,99.13,2.31,13.93,14.75
-76.13009,23.856386,510.45566,99.98647,99.16,1.61,7.15,7.79
-76.15037,24.639027,512.8605,100.7894,99.17,1.72,8.19,8.870000000000001
-83.2562,27.298574,517.37427,110.55478,99.16,4.11,16.17,17.22
-78.468124,25.757496,518.7432,104.22562,99.14,2.99,13.1,14.0
-85.96194,23.90047,505.509,109.86241,99.16,2.35,9.33,10.120000000000001
-80.831665,27.216341,515.625,108.048004,99.15,2.72,13.15,14.030000000000001
-79.6343,25.585964,520.9573,105.22026,99.14,4.42,16.14,17.2
-84.33767,26.04414,508.89206,110.381805,99.15,2.4,10.99,11.81
-75.702255,28.75462,525.5545,104.45688,99.11,2.97,15.64,16.56
-80.36649,28.404476,522.394,108.770966,99.17,4.68,18.75,19.86
-72.47286,25.033237,522.4537,97.5061,99.14,1.97,9.76,10.48
-75.124405,27.864342,523.5249,102.98875,99.13,2.44,13.36,14.19
-79.45102,26.638372,522.07056,106.08939,99.17,4.57,17.240000000000002,18.32
-69.333626,26.488684,533.06537,95.82231,99.07000000000001,2.2600000000000002,12.030000000000001,12.8
-80.21561,28.531322,522.2486,108.74693,99.16,4.46,18.400000000000002,19.490000000000002
-77.96712,28.847214,523.0278,106.81433,99.16,3.35,16.42,17.39
-75.50079,25.884546,519.3362,101.38534,99.13,2.18,10.97,11.74
-81.77177,27.459698,518.80316,109.23146,99.15,4.0200000000000005,16.31,17.35
-73.56101,26.531315,527.87085,100.09233,99.05,3.36,15.09,16.01
-82.47396,24.329466,511.08398,106.80343,99.16,2.52,10.55,11.38
-71.35987,24.7571,517.37585,96.116974,99.11,1.4000000000000001,6.72,7.32
-81.20899,27.379152,515.9571,108.58814,99.17,2.88,13.66,14.57
-84.16139,28.855263,520.2015,113.016655,99.17,5.53,20.37,21.59
-79.700745,24.185452,516.83325,103.8862,99.17,3.12,12.33,13.24
-70.5759,24.7566,521.8836,95.3325,99.09,1.55,7.66,8.290000000000001
-82.476006,21.4568,504.03375,103.93281,99.16,1.92,6.890000000000001,7.58
-84.860054,26.58176,515.4813,111.44182,99.17,4.1,15.41,16.46
-83.32227,26.565552,517.3726,109.887825,99.16,4.28,16.0,17.06
-71.91259,26.548414,529.03876,98.461006,98.93,2.66,13.3,14.14
-84.06742,26.230011,513.33905,110.29743,99.15,3.19,13.290000000000001,14.23
-75.30129,28.24598,527.36774,103.54727,99.15,3.62,16.92,17.89
-78.56182,27.207502,520.8718,105.769325,99.16,3.38,15.1,16.05
-86.78265,26.463398,517.1675,113.24605,99.17,5.64,18.23,19.46
-71.09204,27.071892,529.1169,98.16393,99.11,2.11,11.81,12.57
-82.669395,22.640242,510.68192,105.30964,99.15,2.6,9.84,10.68
-74.0908,26.54221,527.21594,100.63301,99.02,3.47,15.31,16.240000000000002
-86.19052,26.18659,509.38644,112.37711,99.16,2.81,12.040000000000001,12.92
-73.59085,27.894814,528.267,101.485664,99.14,2.91,14.950000000000001,15.84
-77.25687,28.903973,524.38104,106.16084,99.14,3.43,16.76,17.73
-73.33475,25.262033,515.15796,98.59678,99.14,1.49,7.44,8.06
-76.96408,26.708353,523.1282,103.67243,99.16,3.56,15.33,16.29
-76.77097,29.686165,527.31006,106.45714,99.11,4.0,18.95,19.990000000000002
-80.225525,28.71657,522.4786,108.94209,99.15,4.51,18.68,19.77
-69.90442,26.96866,533.3514,96.87308,99.13,2.46,13.07,13.870000000000001
-74.97141,28.889063,528.3788,103.86047,99.17,3.47,17.150000000000002,18.12
-70.32867,25.887327,529.6141,96.215996,99.14,2.22,11.41,12.17
-87.4969,25.823353,512.0844,113.32025,99.17,3.8200000000000003,13.99,15.01
-86.46358,21.525007,503.9553,107.98859,99.16,2.34,8.07,8.83
-79.949295,28.702417,521.1625,108.65171,99.17,3.75,16.98,17.990000000000002
-84.06808,26.559599,517.27545,110.62768,99.16,4.55,16.45,17.55
-81.81678,25.321995,519.329,107.13878,99.16,4.7700000000000005,16.42,17.53
-77.49148,26.92526,518.24493,104.41674,99.13,2.37,12.200000000000001,13.02
-73.42348,26.379501,524.818,99.80298,99.05,2.41,12.26,13.06
-76.76704,26.914724,522.5768,103.68176,99.17,3.18,14.58,15.5
-81.808784,27.45285,519.1744,109.261635,99.15,4.2,16.69,17.75
-73.75129,25.879494,513.5339,99.63078,99.16,1.42,7.34,7.94
-75.94815,24.97427,510.09848,100.922424,99.16,1.52,7.26,7.890000000000001
-73.85069,26.245544,525.0994,100.09624,99.17,2.7,13.05,13.9
-77.69858,24.964382,518.74646,102.662964,99.13,2.86,12.32,13.200000000000001
-76.675674,27.57921,524.4063,104.25488,99.14,3.6,16.13,17.1
-83.73347,23.978355,506.5053,107.71182,99.15,2.16,8.97,9.73
-75.29651,29.546045,529.2035,104.84255,99.10000000000001,3.74,18.400000000000002,19.400000000000002
-73.48072,27.938623,527.6952,101.41934,99.07000000000001,2.66,14.25,15.11
-79.96458,24.109392,517.18005,104.07397,99.17,3.3200000000000003,12.75,13.68
-84.93974,25.767942,510.87857,110.70769,99.17,2.87,12.1,13.0
-81.00803,27.668541,518.6968,108.676575,99.15,3.59,15.610000000000001,16.6
-77.79052,25.94314,521.6292,103.73366,99.17,3.64,14.870000000000001,15.84
-77.54254,24.782375,516.1567,102.32492,99.15,2.31,10.57,11.36
-83.35468,27.18943,514.0827,110.54411,99.15,3.0700000000000003,13.73,14.67
-82.71389,26.539019,519.8053,109.25291,99.17,5.19,18.01,19.18
-81.296394,25.222265,519.173,106.51866,99.16,4.47,15.780000000000001,16.85
-81.03083,25.23819,512.92804,106.26902,99.17,2.48,11.09,11.92
-84.129395,23.867722,514.9089,107.997116,99.16,3.95,13.55,14.58
-83.313644,23.42576,505.4555,106.7394,99.17,2.04,8.25,8.98
-82.34072,25.447552,516.0877,107.78827,99.17,3.59,13.9,14.89
-72.54649,28.171408,531.6398,100.7179,99.02,3.22,16.16,17.080000000000002
-74.5916,29.075005,528.9452,103.6666,99.09,3.3000000000000003,16.95,17.900000000000002
-82.611176,26.337992,519.6165,108.949165,99.16,5.09,17.66,18.81
-77.4144,25.642988,521.97076,103.05739,99.14,3.66,14.77,15.74
-83.67906,26.499498,515.19434,110.17856,99.17,3.59,14.43,15.43
-84.89853,25.248274,517.8277,110.146805,99.17,5.4,17.22,18.41
-77.79459,27.625668,517.5997,105.42026,99.17,2.24,12.22,13.030000000000001
-74.632225,27.167786,526.6161,101.80001,99.06,3.3200000000000003,15.36,16.29
-79.50861,27.168348,519.5918,106.67696,99.17,3.37,14.93,15.89
-76.83754,28.65016,525.2129,105.4877,99.14,3.6,17.02,18.0
-79.05701,24.36628,506.61374,103.42329,99.14,1.6500000000000001,7.4,8.05
-83.90494,27.78198,516.1419,111.68692,99.16,3.8000000000000003,15.76,16.78
-86.1939,26.151106,517.69385,112.34501,99.17,5.73,18.3,19.54
-75.78874,28.779081,526.7358,104.567825,99.15,3.45,16.9,17.87
-84.5626,24.35921,514.2744,108.92181,99.17,3.8200000000000003,13.49,14.5
-81.86488,27.401764,515.3687,109.26665,99.16,2.93,13.72,14.64
-75.1813,28.873865,526.35223,104.05516,99.16,2.88,15.540000000000001,16.44
-77.88173,26.899973,515.3202,104.7817,99.17,2.04,10.92,11.68
-84.20053,27.781895,516.53436,111.98242,99.17,4.0600000000000005,16.29,17.34
-76.80235,24.747967,508.0556,101.55032,99.14,1.51,7.0,7.62
-73.11108,29.82603,533.21625,102.9371,99.17,3.33,17.93,18.88
-75.26938,23.226263,515.1334,98.49564,99.11,1.8800000000000001,8.23,8.93
-82.4957,26.605406,518.7019,109.101105,99.17,4.51,16.63,17.72
-82.106476,28.169579,520.6553,110.276054,99.17,4.87,18.68,19.81
-80.14672,26.589327,517.6805,106.736046,99.14,3.13,13.86,14.790000000000001
-80.657104,26.68711,518.3871,107.344215,99.14,3.54,14.84,15.81
-75.596436,27.32477,526.276,102.9212,99.16,3.79,16.54,17.52
-87.52884,24.349112,510.13757,111.87795,99.17,3.38,12.18,13.14
-73.37732,27.576124,521.77094,100.953445,99.10000000000001,1.76,10.46,11.16
-80.03159,25.387632,517.89795,105.41923,99.16,3.38,13.65,14.59
-77.10255,23.998766,509.42535,101.10131,99.17,1.6400000000000001,7.32,7.97
-76.51215,26.01919,516.5248,102.53134,99.14,2.0100000000000002,10.33,11.08
-85.9695,24.254442,514.7739,110.22394,99.17,4.47,14.59,15.68
-83.96846,25.14392,517.1963,109.11238,99.16,4.7,15.860000000000001,16.97
-73.57829,25.364717,523.4053,98.94301,99.16,2.4,11.540000000000001,12.34
-70.03851,27.66425,534.4858,97.70276,98.96000000000001,2.5100000000000002,13.82,14.64
-72.2203,28.898191,530.9102,101.11849,99.15,2.41,14.36,15.18
-73.06329,24.02054,514.76294,97.08383,99.16,1.51,6.890000000000001,7.51
-72.8749,25.185108,517.7167,98.06001,99.09,1.59,8.0,8.64
-71.001144,27.326555,532.9603,98.3277,99.0,2.94,14.8,15.67
-79.352,28.475471,522.6548,107.82747,99.14,4.15,17.78,18.830000000000002
-77.84448,25.363209,519.37256,103.20769,99.17,3.0100000000000002,12.97,13.86
-78.60157,22.8734,511.79605,101.47497,99.16,2.07,8.57,9.3
-76.58821,24.175127,516.6015,100.763336,99.15,2.23,10.01,10.78
-87.90901,25.855473,512.10583,113.76448,99.17,3.94,14.200000000000001,15.24
-77.35404,26.82845,523.85724,104.182495,99.12,4.08,16.59,17.61
-74.68201,25.941055,525.7299,100.62306,99.12,3.5100000000000002,14.9,15.84
-80.97672,26.677841,513.42236,107.654564,99.16,2.41,11.81,12.63
-73.95888,24.17539,514.0644,98.13427,99.14,1.56,7.23,7.87
